Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
F2EL31-Current_AVG,K1030,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Power_1,K1031,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Power_2,K1032,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Power_3,K1033,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Power_Factor_1,K1034,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Power_Factor_2,K1035,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Power_Factor_3,K1036,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Power_Factor_Total,K1037,Float,1,R/W,100,,,,,,,,,,,
F2EL32-KWh,K1038,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Energy,K1039,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Voltage_1,K1040,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Voltage_2,K1041,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Voltage_3,K1042,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Voltage_N,K1043,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Current_1,K1044,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Current_2,K1045,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Current_3,K1046,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Current_AVG,K1047,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Power_1,K1048,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Power_2,K1049,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Power_3,K1050,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Power_Factor_1,K1051,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Power_Factor_2,K1052,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Power_Factor_3,K1053,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Power_Factor_Total,K1054,Float,1,R/W,100,,,,,,,,,,,
F2PZ11-KWh,K1055,Float,1,R/W,100,,,,,,,,,,,
F2PZ11-Energy,K1056,Float,1,R/W,100,,,,,,,,,,,
F2PZ11-Voltage_1,K1057,Float,1,R/W,100,,,,,,,,,,,
F2PZ11-Voltage_2,K1058,Float,1,R/W,100,,,,,,,,,,,
F2PZ11-Voltage_3,K1059,Float,1,R/W,100,,,,,,,,,,,
F2PZ11-Voltage_N,K1060,Float,1,R/W,100,,,,,,,,,,,
F2PZ11-Current_1,K1061,Float,1,R/W,100,,,,,,,,,,,
F2PZ11-Current_2,K1062,Float,1,R/W,100,,,,,,,,,,,
F2PZ11-Current_3,K1063,Float,1,R/W,100,,,,,,,,,,,
F2PZ11-Current_AVG,K1064,Float,1,R/W,100,,,,,,,,,,,
F2PZ11-Power_1,K1065,Float,1,R/W,100,,,,,,,,,,,
F2PZ11-Power_2,K1066,Float,1,R/W,100,,,,,,,,,,,
F2PZ11-Power_3,K1067,Float,1,R/W,100,,,,,,,,,,,
F2PZ11-Power_Factor_1,K1068,Float,1,R/W,100,,,,,,,,,,,
F2PZ11-Power_Factor_2,K1069,Float,1,R/W,100,,,,,,,,,,,
F2PZ11-Power_Factor_3,K1070,Float,1,R/W,100,,,,,,,,,,,
F2PZ11-Power_Factor_Total,K1071,Float,1,R/W,100,,,,,,,,,,,
F2PZ21-KWh,K1072,Float,1,R/W,100,,,,,,,,,,,
F2PZ21-Energy,K1073,Float,1,R/W,100,,,,,,,,,,,
F2PZ21-Voltage_1,K1074,Float,1,R/W,100,,,,,,,,,,,
F2PZ21-Voltage_2,K1075,Float,1,R/W,100,,,,,,,,,,,
F2PZ21-Voltage_3,K1076,Float,1,R/W,100,,,,,,,,,,,
F2PZ21-Voltage_N,K1077,Float,1,R/W,100,,,,,,,,,,,
F2PZ21-Current_1,K1078,Float,1,R/W,100,,,,,,,,,,,
F2PZ21-Current_2,K1079,Float,1,R/W,100,,,,,,,,,,,
F2PZ21-Current_3,K1080,Float,1,R/W,100,,,,,,,,,,,
F2PZ21-Current_AVG,K1081,Float,1,R/W,100,,,,,,,,,,,
F2PZ21-Power_1,K1082,Float,1,R/W,100,,,,,,,,,,,
F2PZ21-Power_2,K1083,Float,1,R/W,100,,,,,,,,,,,
F2PZ21-Power_3,K1084,Float,1,R/W,100,,,,,,,,,,,
F2PZ21-Power_Factor_1,K1085,Float,1,R/W,100,,,,,,,,,,,
F2PZ21-Power_Factor_2,K1086,Float,1,R/W,100,,,,,,,,,,,
F2PZ21-Power_Factor_3,K1087,Float,1,R/W,100,,,,,,,,,,,
F2PZ21-Power_Factor_Total,K1088,Float,1,R/W,100,,,,,,,,,,,
F2PZ22-KWh,K1089,Float,1,R/W,100,,,,,,,,,,,
F2PZ22-Energy,K1090,Float,1,R/W,100,,,,,,,,,,,
F2PZ22-Voltage_1,K1091,Float,1,R/W,100,,,,,,,,,,,
F2PZ22-Voltage_2,K1092,Float,1,R/W,100,,,,,,,,,,,
F2PZ22-Voltage_3,K1093,Float,1,R/W,100,,,,,,,,,,,
F2PZ22-Voltage_N,K1094,Float,1,R/W,100,,,,,,,,,,,
F2PZ22-Current_1,K1095,Float,1,R/W,100,,,,,,,,,,,
F2PZ22-Current_2,K1096,Float,1,R/W,100,,,,,,,,,,,
F2PZ22-Current_3,K1097,Float,1,R/W,100,,,,,,,,,,,
F2PZ22-Current_AVG,K1098,Float,1,R/W,100,,,,,,,,,,,
F2PZ22-Power_1,K1099,Float,1,R/W,100,,,,,,,,,,,
F2PZ22-Power_2,K1100,Float,1,R/W,100,,,,,,,,,,,
F2PZ22-Power_3,K1101,Float,1,R/W,100,,,,,,,,,,,
F2PZ22-Power_Factor_1,K1102,Float,1,R/W,100,,,,,,,,,,,
F2PZ22-Power_Factor_2,K1103,Float,1,R/W,100,,,,,,,,,,,
F2PZ22-Power_Factor_3,K1104,Float,1,R/W,100,,,,,,,,,,,
F2PZ22-Power_Factor_Total,K1105,Float,1,R/W,100,,,,,,,,,,,
F2EL31-KWh,K1106,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Energy,K1107,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Voltage_1,K1108,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Voltage_2,K1109,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Voltage_3,K1110,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Voltage_N,K1111,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Current_1,K1112,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Current_2,K1113,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Current_3,K1114,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Current_AVG,K1115,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Power_1,K1116,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Power_2,K1117,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Power_3,K1118,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Power_Factor_1,K1119,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Power_Factor_2,K1120,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Power_Factor_3,K1121,Float,1,R/W,100,,,,,,,,,,,
F2EL31-Power_Factor_Total,K1122,Float,1,R/W,100,,,,,,,,,,,
F2EL32-KWh,K1123,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Energy,K1124,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Voltage_1,K1125,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Voltage_2,K1126,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Voltage_3,K1127,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Voltage_N,K1128,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Current_1,K1129,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Current_2,K1130,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Current_3,K1131,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Current_AVG,K1132,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Power_1,K1133,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Power_2,K1134,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Power_3,K1135,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Power_Factor_1,K1136,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Power_Factor_2,K1137,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Power_Factor_3,K1138,Float,1,R/W,100,,,,,,,,,,,
F2EL32-Power_Factor_Total,K1139,Float,1,R/W,100,,,,,,,,,,,
C1L1-KWh,K1140,Float,1,R/W,100,,,,,,,,,,,
C1L1-Energy,K1141,Float,1,R/W,100,,,,,,,,,,,
C1L1-Voltage_1,K1142,Float,1,R/W,100,,,,,,,,,,,
C1L1-Voltage_2,K1143,Float,1,R/W,100,,,,,,,,,,,
C1L1-Voltage_3,K1144,Float,1,R/W,100,,,,,,,,,,,
C1L1-Voltage_N,K1145,Float,1,R/W,100,,,,,,,,,,,
C1L1-Current_1,K1146,Float,1,R/W,100,,,,,,,,,,,
C1L1-Current_2,K1147,Float,1,R/W,100,,,,,,,,,,,
C1L1-Current_3,K1148,Float,1,R/W,100,,,,,,,,,,,
C1L1-Current_AVG,K1149,Float,1,R/W,100,,,,,,,,,,,
C1L1-Power_1,K1150,Float,1,R/W,100,,,,,,,,,,,
C1L1-Power_2,K1151,Float,1,R/W,100,,,,,,,,,,,
C1L1-Power_3,K1152,Float,1,R/W,100,,,,,,,,,,,
C1L1-Power_Factor_1,K1153,Float,1,R/W,100,,,,,,,,,,,
C1L1-Power_Factor_2,K1154,Float,1,R/W,100,,,,,,,,,,,
C1L1-Power_Factor_3,K1155,Float,1,R/W,100,,,,,,,,,,,
C1L1-Power_Factor_Total,K1156,Float,1,R/W,100,,,,,,,,,,,
Spare-KWh,K1157,Float,1,R/W,100,,,,,,,,,,,
Spare-Energy,K1158,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_1,K1159,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_2,K1160,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_3,K1161,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_N,K1162,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_1,K1163,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_2,K1164,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_3,K1165,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_AVG,K1166,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_1,K1167,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_2,K1168,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_3,K1169,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_1,K1170,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_2,K1171,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_3,K1172,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_Total,K1173,Float,1,R/W,100,,,,,,,,,,,
Spare-KWh,K1174,Float,1,R/W,100,,,,,,,,,,,
Spare-Energy,K1175,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_1,K1176,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_2,K1177,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_3,K1178,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_N,K1179,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_1,K1180,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_2,K1181,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_3,K1182,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_AVG,K1183,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_1,K1184,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_2,K1185,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_3,K1186,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_1,K1187,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_2,K1188,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_3,K1189,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_Total,K1190,Float,1,R/W,100,,,,,,,,,,,
PWS1-KWh,K1191,Float,1,R/W,100,,,,,,,,,,,
PWS1-Energy,K1192,Float,1,R/W,100,,,,,,,,,,,
PWS1-Voltage_1,K1193,Float,1,R/W,100,,,,,,,,,,,
PWS1-Voltage_2,K1194,Float,1,R/W,100,,,,,,,,,,,
PWS1-Voltage_3,K1195,Float,1,R/W,100,,,,,,,,,,,
PWS1-Voltage_N,K1196,Float,1,R/W,100,,,,,,,,,,,
PWS1-Current_1,K1197,Float,1,R/W,100,,,,,,,,,,,
PWS1-Current_2,K1198,Float,1,R/W,100,,,,,,,,,,,
PWS1-Current_3,K1199,Float,1,R/W,100,,,,,,,,,,,
PWS1-Current_AVG,K1200,Float,1,R/W,100,,,,,,,,,,,
PWS1-Power_1,K1201,Float,1,R/W,100,,,,,,,,,,,
PWS1-Power_2,K1202,Float,1,R/W,100,,,,,,,,,,,
PWS1-Power_3,K1203,Float,1,R/W,100,,,,,,,,,,,
PWS1-Power_Factor_1,K1204,Float,1,R/W,100,,,,,,,,,,,
PWS1-Power_Factor_2,K1205,Float,1,R/W,100,,,,,,,,,,,
PWS1-Power_Factor_3,K1206,Float,1,R/W,100,,,,,,,,,,,
PWS1-Power_Factor_Total,K1207,Float,1,R/W,100,,,,,,,,,,,
F2L11-KWh,K1208,Float,1,R/W,100,,,,,,,,,,,
F2L11-Energy,K1209,Float,1,R/W,100,,,,,,,,,,,
F2L11-Voltage_1,K1210,Float,1,R/W,100,,,,,,,,,,,
F2L11-Voltage_2,K1211,Float,1,R/W,100,,,,,,,,,,,
F2L11-Voltage_3,K1212,Float,1,R/W,100,,,,,,,,,,,
F2L11-Voltage_N,K1213,Float,1,R/W,100,,,,,,,,,,,
F2L11-Current_1,K1214,Float,1,R/W,100,,,,,,,,,,,
F2L11-Current_2,K1215,Float,1,R/W,100,,,,,,,,,,,
F2L11-Current_3,K1216,Float,1,R/W,100,,,,,,,,,,,
F2L11-Current_AVG,K1217,Float,1,R/W,100,,,,,,,,,,,
F2L11-Power_1,K1218,Float,1,R/W,100,,,,,,,,,,,
F2L11-Power_2,K1219,Float,1,R/W,100,,,,,,,,,,,
F2L11-Power_3,K1220,Float,1,R/W,100,,,,,,,,,,,
F2L11-Power_Factor_1,K1221,Float,1,R/W,100,,,,,,,,,,,
F2L11-Power_Factor_2,K1222,Float,1,R/W,100,,,,,,,,,,,
F2L11-Power_Factor_3,K1223,Float,1,R/W,100,,,,,,,,,,,
F2L11-Power_Factor_Total,K1224,Float,1,R/W,100,,,,,,,,,,,
F2L12-KWh,K1225,Float,1,R/W,100,,,,,,,,,,,
F2L12-Energy,K1226,Float,1,R/W,100,,,,,,,,,,,
F2L12-Voltage_1,K1227,Float,1,R/W,100,,,,,,,,,,,
F2L12-Voltage_2,K1228,Float,1,R/W,100,,,,,,,,,,,
F2L12-Voltage_3,K1229,Float,1,R/W,100,,,,,,,,,,,
F2L12-Voltage_N,K1230,Float,1,R/W,100,,,,,,,,,,,
F2L12-Current_1,K1231,Float,1,R/W,100,,,,,,,,,,,
F2L12-Current_2,K1232,Float,1,R/W,100,,,,,,,,,,,
F2L12-Current_3,K1233,Float,1,R/W,100,,,,,,,,,,,
F2L12-Current_AVG,K1234,Float,1,R/W,100,,,,,,,,,,,
F2L12-Power_1,K1235,Float,1,R/W,100,,,,,,,,,,,
F2L12-Power_2,K1236,Float,1,R/W,100,,,,,,,,,,,
F2L12-Power_3,K1237,Float,1,R/W,100,,,,,,,,,,,
F2L12-Power_Factor_1,K1238,Float,1,R/W,100,,,,,,,,,,,
F2L12-Power_Factor_2,K1239,Float,1,R/W,100,,,,,,,,,,,
F2L12-Power_Factor_3,K1240,Float,1,R/W,100,,,,,,,,,,,
F2L12-Power_Factor_Total,K1241,Float,1,R/W,100,,,,,,,,,,,
F2L21-KWh,K1242,Float,1,R/W,100,,,,,,,,,,,
F2L21-Energy,K1243,Float,1,R/W,100,,,,,,,,,,,
F2L21-Voltage_1,K1244,Float,1,R/W,100,,,,,,,,,,,
F2L21-Voltage_2,K1245,Float,1,R/W,100,,,,,,,,,,,
F2L21-Voltage_3,K1246,Float,1,R/W,100,,,,,,,,,,,
F2L21-Voltage_N,K1247,Float,1,R/W,100,,,,,,,,,,,
F2L21-Current_1,K1248,Float,1,R/W,100,,,,,,,,,,,
F2L21-Current_2,K1249,Float,1,R/W,100,,,,,,,,,,,
F2L21-Current_3,K1250,Float,1,R/W,100,,,,,,,,,,,
F2L21-Current_AVG,K1251,Float,1,R/W,100,,,,,,,,,,,
F2L21-Power_1,K1252,Float,1,R/W,100,,,,,,,,,,,
F2L21-Power_2,K1253,Float,1,R/W,100,,,,,,,,,,,
F2L21-Power_3,K1254,Float,1,R/W,100,,,,,,,,,,,
F2L21-Power_Factor_1,K1255,Float,1,R/W,100,,,,,,,,,,,
F2L21-Power_Factor_2,K1256,Float,1,R/W,100,,,,,,,,,,,
F2L21-Power_Factor_3,K1257,Float,1,R/W,100,,,,,,,,,,,
F2L21-Power_Factor_Total,K1258,Float,1,R/W,100,,,,,,,,,,,
F2L22-KWh,K1259,Float,1,R/W,100,,,,,,,,,,,
F2L22-Energy,K1260,Float,1,R/W,100,,,,,,,,,,,
F2L22-Voltage_1,K1261,Float,1,R/W,100,,,,,,,,,,,
F2L22-Voltage_2,K1262,Float,1,R/W,100,,,,,,,,,,,
F2L22-Voltage_3,K1263,Float,1,R/W,100,,,,,,,,,,,
F2L22-Voltage_N,K1264,Float,1,R/W,100,,,,,,,,,,,
F2L22-Current_1,K1265,Float,1,R/W,100,,,,,,,,,,,
F2L22-Current_2,K1266,Float,1,R/W,100,,,,,,,,,,,
F2L22-Current_3,K1267,Float,1,R/W,100,,,,,,,,,,,
F2L22-Current_AVG,K1268,Float,1,R/W,100,,,,,,,,,,,
F2L22-Power_1,K1269,Float,1,R/W,100,,,,,,,,,,,
F2L22-Power_2,K1270,Float,1,R/W,100,,,,,,,,,,,
F2L22-Power_3,K1271,Float,1,R/W,100,,,,,,,,,,,
F2L22-Power_Factor_1,K1272,Float,1,R/W,100,,,,,,,,,,,
F2L22-Power_Factor_2,K1273,Float,1,R/W,100,,,,,,,,,,,
F2L22-Power_Factor_3,K1274,Float,1,R/W,100,,,,,,,,,,,
F2L22-Power_Factor_Total,K1275,Float,1,R/W,100,,,,,,,,,,,
F2L31-KWh,K1276,Float,1,R/W,100,,,,,,,,,,,
F2L31-Energy,K1277,Float,1,R/W,100,,,,,,,,,,,
F2L31-Voltage_1,K1278,Float,1,R/W,100,,,,,,,,,,,
F2L31-Voltage_2,K1279,Float,1,R/W,100,,,,,,,,,,,
F2L31-Voltage_3,K1280,Float,1,R/W,100,,,,,,,,,,,
F2L31-Voltage_N,K1281,Float,1,R/W,100,,,,,,,,,,,
F2L31-Current_1,K1282,Float,1,R/W,100,,,,,,,,,,,
F2L31-Current_2,K1283,Float,1,R/W,100,,,,,,,,,,,
F2L31-Current_3,K1284,Float,1,R/W,100,,,,,,,,,,,
F2L31-Current_AVG,K1285,Float,1,R/W,100,,,,,,,,,,,
F2L31-Power_1,K1286,Float,1,R/W,100,,,,,,,,,,,
F2L31-Power_2,K1287,Float,1,R/W,100,,,,,,,,,,,
F2L31-Power_3,K1288,Float,1,R/W,100,,,,,,,,,,,
F2L31-Power_Factor_1,K1289,Float,1,R/W,100,,,,,,,,,,,
F2L31-Power_Factor_2,K1290,Float,1,R/W,100,,,,,,,,,,,
F2L31-Power_Factor_3,K1291,Float,1,R/W,100,,,,,,,,,,,
F2L31-Power_Factor_Total,K1292,Float,1,R/W,100,,,,,,,,,,,
F2L32-KWh,K1293,Float,1,R/W,100,,,,,,,,,,,
F2L32-Energy,K1294,Float,1,R/W,100,,,,,,,,,,,
F2L32-Voltage_1,K1295,Float,1,R/W,100,,,,,,,,,,,
F2L32-Voltage_2,K1296,Float,1,R/W,100,,,,,,,,,,,
F2L32-Voltage_3,K1297,Float,1,R/W,100,,,,,,,,,,,
F2L32-Voltage_N,K1298,Float,1,R/W,100,,,,,,,,,,,
F2L32-Current_1,K1299,Float,1,R/W,100,,,,,,,,,,,
F2L32-Current_2,K1300,Float,1,R/W,100,,,,,,,,,,,
F2L32-Current_3,K1301,Float,1,R/W,100,,,,,,,,,,,
F2L32-Current_AVG,K1302,Float,1,R/W,100,,,,,,,,,,,
F2L32-Power_1,K1303,Float,1,R/W,100,,,,,,,,,,,
F2L32-Power_2,K1304,Float,1,R/W,100,,,,,,,,,,,
F2L32-Power_3,K1305,Float,1,R/W,100,,,,,,,,,,,
F2L32-Power_Factor_1,K1306,Float,1,R/W,100,,,,,,,,,,,
F2L32-Power_Factor_2,K1307,Float,1,R/W,100,,,,,,,,,,,
F2L32-Power_Factor_3,K1308,Float,1,R/W,100,,,,,,,,,,,
F2L32-Power_Factor_Total,K1309,Float,1,R/W,100,,,,,,,,,,,
F2JM11-KWh,K1310,Float,1,R/W,100,,,,,,,,,,,
F2JM11-Energy,K1311,Float,1,R/W,100,,,,,,,,,,,
F2JM11-Voltage_1,K1312,Float,1,R/W,100,,,,,,,,,,,
F2JM11-Voltage_2,K1313,Float,1,R/W,100,,,,,,,,,,,
F2JM11-Voltage_3,K1314,Float,1,R/W,100,,,,,,,,,,,
F2JM11-Voltage_N,K1315,Float,1,R/W,100,,,,,,,,,,,
F2JM11-Current_1,K1316,Float,1,R/W,100,,,,,,,,,,,
F2JM11-Current_2,K1317,Float,1,R/W,100,,,,,,,,,,,
F2JM11-Current_3,K1318,Float,1,R/W,100,,,,,,,,,,,
F2JM11-Current_AVG,K1319,Float,1,R/W,100,,,,,,,,,,,
F2JM11-Power_1,K1320,Float,1,R/W,100,,,,,,,,,,,
F2JM11-Power_2,K1321,Float,1,R/W,100,,,,,,,,,,,
F2JM11-Power_3,K1322,Float,1,R/W,100,,,,,,,,,,,
F2JM11-Power_Factor_1,K1323,Float,1,R/W,100,,,,,,,,,,,
F2JM11-Power_Factor_2,K1324,Float,1,R/W,100,,,,,,,,,,,
F2JM11-Power_Factor_3,K1325,Float,1,R/W,100,,,,,,,,,,,
F2JM11-Power_Factor_Total,K1326,Float,1,R/W,100,,,,,,,,,,,
F2AC11-KWh,K1327,Float,1,R/W,100,,,,,,,,,,,
F2AC11-Energy,K1328,Float,1,R/W,100,,,,,,,,,,,
F2AC11-Voltage_1,K1329,Float,1,R/W,100,,,,,,,,,,,
F2AC11-Voltage_2,K1330,Float,1,R/W,100,,,,,,,,,,,
F2AC11-Voltage_3,K1331,Float,1,R/W,100,,,,,,,,,,,
F2AC11-Voltage_N,K1332,Float,1,R/W,100,,,,,,,,,,,
F2AC11-Current_1,K1333,Float,1,R/W,100,,,,,,,,,,,
F2AC11-Current_2,K1334,Float,1,R/W,100,,,,,,,,,,,
F2AC11-Current_3,K1335,Float,1,R/W,100,,,,,,,,,,,
F2AC11-Current_AVG,K1336,Float,1,R/W,100,,,,,,,,,,,
F2AC11-Power_1,K1337,Float,1,R/W,100,,,,,,,,,,,
F2AC11-Power_2,K1338,Float,1,R/W,100,,,,,,,,,,,
F2AC11-Power_3,K1339,Float,1,R/W,100,,,,,,,,,,,
F2AC11-Power_Factor_1,K1340,Float,1,R/W,100,,,,,,,,,,,
F2AC11-Power_Factor_2,K1341,Float,1,R/W,100,,,,,,,,,,,
F2AC11-Power_Factor_3,K1342,Float,1,R/W,100,,,,,,,,,,,
F2AC11-Power_Factor_Total,K1343,Float,1,R/W,100,,,,,,,,,,,
Spare-KWh,K1344,Float,1,R/W,100,,,,,,,,,,,
Spare-Energy,K1345,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_1,K1346,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_2,K1347,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_3,K1348,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_N,K1349,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_1,K1350,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_2,K1351,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_3,K1352,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_AVG,K1353,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_1,K1354,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_2,K1355,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_3,K1356,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_1,K1357,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_2,K1358,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_3,K1359,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_Total,K1360,Float,1,R/W,100,,,,,,,,,,,
Spare-KWh,K1361,Float,1,R/W,100,,,,,,,,,,,
Spare-Energy,K1362,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_1,K1363,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_2,K1364,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_3,K1365,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_N,K1366,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_1,K1367,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_2,K1368,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_3,K1369,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_AVG,K1370,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_1,K1371,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_2,K1372,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_3,K1373,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_1,K1374,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_2,K1375,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_3,K1376,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_Total,K1377,Float,1,R/W,100,,,,,,,,,,,
Spare-KWh,K1378,Float,1,R/W,100,,,,,,,,,,,
Spare-Energy,K1379,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_1,K1380,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_2,K1381,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_3,K1382,Float,1,R/W,100,,,,,,,,,,,
Spare-Voltage_N,K1383,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_1,K1384,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_2,K1385,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_3,K1386,Float,1,R/W,100,,,,,,,,,,,
Spare-Current_AVG,K1387,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_1,K1388,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_2,K1389,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_3,K1390,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_1,K1391,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_2,K1392,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_3,K1393,Float,1,R/W,100,,,,,,,,,,,
Spare-Power_Factor_Total,K1394,Float,1,R/W,100,,,,,,,,,,,
U1EL11-KWh,K1395,Float,1,R/W,100,,,,,,,,,,,
U1EL11-Energy,K1396,Float,1,R/W,100,,,,,,,,,,,
